model_a_id,model_b_id,sense,len_a,len_b,overlap,percent_overlap_a,percent_overlap_b,num_exons_a,num_exons_b,exon_overlap,exon_len_a,exon_len_b,perc_exon_overlap_a,perc_exon_overlap_b
chr_402+CDS160,chr_101+CDS147,-,2744,2660,2204,0.8032069970845481,0.8285714285714286,6,2,2457,2601,2018,0.8213268213268213,0.7758554402153018
chr_402+CDS162,chr_101+CDS150,+,1816,836,836,0.460352422907489,1.0,4,2,1641,786,786,0.4789762340036563,1.0
chr_402+CDS165,chr_101+CDS152,+,1002,1664,589,0.5878243512974052,0.35396634615384615,4,3,795,1407,447,0.5622641509433962,0.31769722814498935
chr_402+CDS168,chr_101+CDS153,-,2106,3498,2106,1.0,0.6020583190394511,4,1,1944,3498,1944,1.0,0.5557461406518011
chr_402+CDS169,chr_101+CDS154,-,1171,480,480,0.4099060631938514,1.0,2,2,1122,405,405,0.3609625668449198,1.0
chr_402+CDS171,chr_101+CDS156,+,1037,3639,1037,1.0,0.2849683979115141,4,1,822,3639,822,1.0,0.22588623248145095
chr_402+CDS172,chr_101+CDS156,+,1636,3639,982,0.6002444987775061,0.26985435559219567,4,1,1476,3639,874,0.592140921409214,0.240175872492443
chr_402+CDS175,chr_101+CDS162,+,5140,1293,1293,0.25155642023346303,1.0,5,3,4728,1158,989,0.2091793570219966,0.8540587219343696
chr_402+CDS176,chr_101+CDS164,-,2001,817,116,0.057971014492753624,0.1419828641370869,1,2,2001,759,116,0.057971014492753624,0.152832674571805
chr_402+CDS176,chr_101+CDS165,-,2001,354,354,0.17691154422788605,1.0,1,1,2001,354,354,0.17691154422788605,1.0
chr_402+CDS178,chr_101+CDS166,+,1686,1724,529,0.3137603795966785,0.3068445475638051,1,4,1686,1269,169,0.10023724792408066,0.13317572892040977
chr_402+CDS179,chr_101+CDS168,-,366,1301,344,0.9398907103825137,0.2644119907763259,1,2,366,1242,344,0.9398907103825137,0.27697262479871176
chr_402+CDS180,chr_101+CDS168,-,2050,1301,397,0.19365853658536586,0.3051498847040738,2,2,1998,1242,338,0.16916916916916916,0.2721417069243156
chr_402+CDS182,chr_101+CDS171,-,475,807,139,0.2926315789473684,0.17224287484510534,3,1,324,807,87,0.26851851851851855,0.10780669144981413
chr_402+CDS188,chr_101+CDS177,+,1128,817,24,0.02127659574468085,0.02937576499388005,3,5,966,546,14,0.014492753623188406,0.02564102564102564
chr_402+CDS190,chr_101+CDS179,-,1218,1450,239,0.1962233169129721,0.16482758620689655,2,2,1146,1386,239,0.20855148342059338,0.17243867243867245
chr_402+CDS191,chr_101+CDS179,-,2263,1450,388,0.17145382235969953,0.2675862068965517,6,2,1941,1386,269,0.13858835651725915,0.19408369408369408
chr_402+CDS192,chr_101+CDS181,-,1495,2548,358,0.2394648829431438,0.14050235478806908,4,19,1320,1554,104,0.07878787878787878,0.06692406692406692
chr_402+CDS195,chr_101+CDS186,-,1200,471,397,0.3308333333333333,0.8428874734607219,1,1,1200,471,397,0.3308333333333333,0.8428874734607219
chr_402+CDS201,chr_101+CDS189,+,1254,1302,629,0.5015948963317385,0.48310291858678955,1,1,1254,1302,629,0.5015948963317385,0.48310291858678955
chr_402+CDS205,chr_101+CDS196,-,510,2916,510,1.0,0.1748971193415638,1,1,510,2916,510,1.0,0.1748971193415638
chr_402+CDS206,chr_101+CDS196,-,912,2916,226,0.24780701754385964,0.0775034293552812,1,1,912,2916,226,0.24780701754385964,0.0775034293552812
chr_402+CDS207,chr_101+CDS197,-,960,1449,960,1.0,0.6625258799171843,1,1,960,1449,960,1.0,0.6625258799171843
chr_402+CDS208,chr_101+CDS198,-,1707,7850,610,0.35735207967193905,0.07770700636942675,2,7,1650,6489,553,0.33515151515151514,0.08522114347357065
chr_402+CDS210,chr_101+CDS198,-,1239,7850,1239,1.0,0.1578343949044586,1,7,1239,6489,931,0.751412429378531,0.14347357065803668
chr_402+CDS211,chr_101+CDS198,-,639,7850,349,0.5461658841940532,0.04445859872611465,1,7,639,6489,289,0.4522691705790297,0.04453690861457852
chr_402+CDS212,chr_101+CDS199,+,1323,2990,1323,1.0,0.4424749163879599,1,3,1323,2520,878,0.6636432350718064,0.3484126984126984
chr_402+CDS213,chr_101+CDS199,+,1255,2990,942,0.750597609561753,0.31505016722408025,2,3,1176,2520,942,0.8010204081632653,0.3738095238095238
chr_402+CDS216,chr_101+CDS202,-,3067,648,68,0.022171503097489404,0.10493827160493827,5,1,2820,648,68,0.024113475177304965,0.10493827160493827
chr_402+CDS216,chr_101+CDS203,-,3067,784,784,0.25562438865340725,1.0,5,3,2820,642,642,0.2276595744680851,1.0
chr_402+CDS217,chr_101+CDS204,+,1254,2472,1123,0.8955342902711324,0.45428802588996764,4,4,1011,2310,814,0.8051434223541049,0.3523809523809524
chr_402+CDS219,chr_101+CDS206,+,771,1332,234,0.3035019455252918,0.17567567567567569,1,2,771,1221,234,0.3035019455252918,0.19164619164619165
chr_402+CDS221,chr_101+CDS208,+,3602,993,993,0.27568017767906716,1.0,3,1,3486,993,932,0.26735513482501433,0.9385699899295066
chr_402+CDS224,chr_101+CDS210,+,461,1077,461,1.0,0.42804085422469823,2,3,372,957,372,1.0,0.3887147335423197
chr_402+CDS225,chr_101+CDS211,-,887,1781,417,0.4701240135287486,0.23413812464907355,3,4,744,1584,274,0.3682795698924731,0.17297979797979798
chr_402+CDS230,chr_101+CDS212,+,1183,1228,11,0.009298393913778529,0.008957654723127036,4,4,963,1053,11,0.01142263759086189,0.010446343779677113
chr_402+CDS231,chr_101+CDS212,+,2118,1228,210,0.09915014164305949,0.17100977198697068,5,4,1881,1053,210,0.11164274322169059,0.19943019943019943
chr_402+CDS233,chr_101+CDS215,+,3425,789,789,0.23036496350364963,1.0,6,1,3048,789,672,0.2204724409448819,0.8517110266159695
chr_402+CDS236,chr_101+CDS220,+,869,828,392,0.45109321058688145,0.47342995169082125,6,1,330,828,214,0.6484848484848484,0.2584541062801932
chr_402+CDS238,chr_101+CDS221,-,729,7533,729,1.0,0.0967741935483871,5,5,396,7278,396,1.0,0.05441055234954658
chr_402+CDS239,chr_101+CDS221,-,1430,7533,350,0.24475524475524477,0.04646223284216116,6,5,1140,7278,233,0.2043859649122807,0.03201428964001099
chr_402+CDS242,chr_101+CDS222,+,3372,1725,1725,0.5115658362989324,1.0,1,2,3372,1668,1668,0.49466192170818507,1.0
chr_402+CDS242,chr_101+CDS223,+,3372,2151,265,0.07858837485172004,0.12319851231985124,1,8,3372,1680,187,0.05545670225385528,0.1113095238095238
chr_402+CDS245,chr_101+CDS225,-,321,2358,112,0.34890965732087226,0.04749787955894826,1,3,321,2247,112,0.34890965732087226,0.04984423676012461
chr_402+CDS247,chr_101+CDS226,+,1330,2206,370,0.2781954887218045,0.16772438803263826,4,4,1170,1464,322,0.27521367521367524,0.21994535519125682
chr_402+CDS248,chr_101+CDS226,+,1247,2206,1247,1.0,0.5652765185856754,5,4,963,1464,429,0.4454828660436137,0.2930327868852459
chr_402+CDS250,chr_101+CDS227,+,938,4516,611,0.6513859275053305,0.13529672276350752,4,3,756,4374,557,0.7367724867724867,0.12734339277549153
chr_402+CDS255,chr_101+CDS230,+,903,1418,282,0.3122923588039867,0.19887165021156558,1,4,903,1197,282,0.3122923588039867,0.23558897243107768
chr_402+CDS256,chr_101+CDS230,+,4090,1418,674,0.1647921760391198,0.47531734837799716,6,4,3792,1197,535,0.14108649789029537,0.4469507101086048
chr_402+CDS257,chr_101+CDS232,+,1967,1391,1391,0.7071682765632944,1.0,4,6,1626,1110,950,0.5842558425584256,0.8558558558558559
chr_402+CDS258,chr_101+CDS233,+,1857,3604,1857,1.0,0.5152608213096559,6,2,1518,2976,1325,0.8728590250329381,0.44522849462365593
chr_402+CDS261,chr_101+CDS237,+,1792,2211,1235,0.6891741071428571,0.5585707824513795,3,1,1641,2211,1173,0.7148080438756855,0.5305291723202171
chr_402+CDS262,chr_101+CDS237,+,1493,2211,201,0.1346282652377763,0.09090909090909091,5,1,927,2211,27,0.02912621359223301,0.012211668928086838
chr_402+CDS263,chr_101+CDS240,+,1389,3541,1363,0.9812814974802015,0.38491951426150806,1,9,1389,2088,364,0.26205903527717783,0.1743295019157088
chr_402+CDS265,chr_101+CDS241,+,3501,1825,336,0.0959725792630677,0.1841095890410959,4,5,3270,1551,244,0.0746177370030581,0.15731785944551901
chr_402+CDS265,chr_101+CDS242,+,3501,2427,682,0.19480148528991717,0.28100535640708696,4,4,3270,1554,140,0.04281345565749235,0.09009009009009009
chr_402+CDS267,chr_101+CDS242,+,925,2427,45,0.04864864864864865,0.018541409147095178,4,4,588,1554,45,0.07653061224489796,0.02895752895752896
chr_402+CDS276,chr_101+CDS245,-,3417,1012,1012,0.29616622768510387,1.0,1,3,3417,759,759,0.2221246707638279,1.0
chr_402+CDS277,chr_101+CDS248,+,2391,2570,2351,0.9832705980761188,0.9147859922178988,1,2,2391,2520,2301,0.9623588456712673,0.9130952380952381
chr_402+CDS279,chr_101+CDS249,+,774,1634,54,0.06976744186046512,0.033047735618115054,1,2,774,1554,54,0.06976744186046512,0.03474903474903475
chr_402+CDS280,chr_101+CDS250,-,1875,2422,1763,0.9402666666666667,0.7279108175061932,1,2,1875,2361,1702,0.9077333333333333,0.7208809826344769
chr_402+CDS282,chr_101+CDS251,-,1171,2513,1171,1.0,0.46597692001591723,3,6,1050,1896,995,0.9476190476190476,0.5247890295358649
chr_402+CDS283,chr_101+CDS252,+,3198,702,702,0.21951219512195122,1.0,12,4,2499,510,316,0.12645058023209282,0.6196078431372549
chr_402+CDS287,chr_101+CDS256,-,1221,636,636,0.5208845208845209,1.0,2,1,1119,636,636,0.5683646112600537,1.0
chr_402+CDS288,chr_101+CDS258,-,3094,3176,982,0.3173884938590821,0.30919395465994964,7,7,2736,2460,693,0.2532894736842105,0.2817073170731707
chr_402+CDS291,chr_101+CDS261,-,8771,1890,1890,0.2154828411811652,1.0,3,3,8640,1779,1779,0.20590277777777777,1.0
chr_402+CDS291,chr_101+CDS262,-,8771,1119,1119,0.12757952342948353,1.0,3,2,8640,1074,1074,0.12430555555555556,1.0
chr_402+CDS291,chr_101+CDS264,-,8771,1953,100,0.011401208528103978,0.051203277009728626,3,1,8640,1953,66,0.007638888888888889,0.03379416282642089
chr_402+CDS292,chr_101+CDS265,+,2487,936,936,0.376357056694813,1.0,2,1,2415,936,936,0.3875776397515528,1.0
chr_402+CDS295,chr_101+CDS270,+,1287,1733,941,0.7311577311577312,0.5429890363531449,1,5,1287,1536,744,0.578088578088578,0.484375
chr_402+CDS297,chr_101+CDS272,+,2351,1577,1432,0.6091025095703956,0.9080532656943564,4,2,2001,1494,1129,0.5642178910544727,0.7556894243641231
chr_402+CDS298,chr_101+CDS274,+,2141,1329,1204,0.5623540401681457,0.9059443190368698,5,1,1917,1329,1103,0.575378195096505,0.8299473288186606
chr_402+CDS299,chr_101+CDS275,-,1684,1481,1481,0.8794536817102138,1.0,3,5,1548,1221,1085,0.7009043927648578,0.8886158886158886
chr_402+CDS301,chr_101+CDS278,+,391,2488,391,1.0,0.15715434083601287,3,2,288,2418,288,1.0,0.11910669975186104
chr_402+CDS302,chr_101+CDS278,+,828,2488,216,0.2608695652173913,0.08681672025723473,1,2,828,2418,216,0.2608695652173913,0.08933002481389578
chr_402+CDS304,chr_101+CDS279,-,742,2513,742,1.0,0.29526462395543174,3,8,627,2076,453,0.722488038277512,0.21820809248554912
chr_402+CDS306,chr_101+CDS280,-,781,1247,466,0.5966709346991037,0.3736968724939856,3,6,543,996,300,0.5524861878453039,0.30120481927710846
chr_402+CDS308,chr_101+CDS282,-,752,646,264,0.35106382978723405,0.4086687306501548,3,3,624,495,211,0.33814102564102566,0.4262626262626263
chr_402+CDS312,chr_101+CDS286,-,2553,1490,1490,0.5836271053662359,1.0,5,4,2334,1302,1244,0.5329905741216795,0.9554531490015361
chr_402+CDS313,chr_101+CDS290,-,1173,1120,345,0.29411764705882354,0.3080357142857143,5,2,945,1059,229,0.24232804232804234,0.21624173748819642
chr_402+CDS322,chr_101+CDS293,+,1965,1222,133,0.06768447837150127,0.1088379705400982,4,2,1803,1167,133,0.07376594564614532,0.11396743787489289
chr_402+CDS323,chr_101+CDS294,-,870,2018,537,0.6172413793103448,0.26610505450941524,1,5,870,1662,306,0.35172413793103446,0.18411552346570398
chr_402+CDS325,chr_101+CDS297,-,1353,909,909,0.6718403547671841,1.0,4,1,1194,909,750,0.628140703517588,0.8250825082508251
chr_402+CDS327,chr_101+CDS298,-,1839,6960,1839,1.0,0.2642241379310345,1,5,1839,6453,1390,0.7558455682436107,0.21540368820703548
chr_402+CDS329,chr_101+CDS301,-,2188,4341,987,0.45109689213893966,0.22736696613683482,3,10,2073,3501,878,0.42354076218041486,0.25078548986004
chr_402+CDS332,chr_101+CDS306,+,1284,875,134,0.1043613707165109,0.15314285714285714,4,2,1062,807,134,0.12617702448210924,0.16604708798017348
chr_402+CDS334,chr_101+CDS309,-,3076,632,538,0.17490247074122237,0.8512658227848101,4,2,2793,561,417,0.14930182599355532,0.7433155080213903
chr_402+CDS334,chr_101+CDS310,-,3076,1518,1518,0.49349804941482445,1.0,4,2,2793,1467,1345,0.4815610454708199,0.9168370824812543
chr_402+CDS336,chr_101+CDS311,-,1598,1782,326,0.20400500625782228,0.1829405162738496,2,2,1536,1548,326,0.21223958333333334,0.21059431524547803
chr_402+CDS339,chr_101+CDS314,-,3964,903,879,0.2217457114026236,0.973421926910299,6,1,3708,903,783,0.2111650485436893,0.867109634551495
chr_402+CDS340,chr_101+CDS316,+,787,1480,237,0.301143583227446,0.16013513513513514,6,3,369,1332,90,0.24390243902439024,0.06756756756756757
chr_402+CDS343,chr_101+CDS318,-,3398,2046,2046,0.6021188934667452,1.0,2,2,3348,1995,1945,0.5809438470728794,0.974937343358396
chr_402+CDS348,chr_101+CDS320,+,1579,576,576,0.3647878404053198,1.0,2,1,1521,576,576,0.378698224852071,1.0
chr_402+CDS353,chr_101+CDS324,-,1779,1865,18,0.01011804384485666,0.0096514745308311,2,3,1725,1728,18,0.010434782608695653,0.010416666666666666
chr_402+CDS354,chr_101+CDS325,+,1788,2445,97,0.05425055928411633,0.03967280163599182,1,3,1788,2193,97,0.05425055928411633,0.044231646146830825
chr_402+CDS359,chr_101+CDS329,-,1160,2980,947,0.8163793103448276,0.31778523489932886,4,5,957,2697,734,0.7669801462904912,0.2721542454579162
chr_402+CDS362,chr_101+CDS333,-,1061,1251,779,0.7342130065975495,0.6227018385291767,2,1,1005,1251,723,0.7194029850746269,0.5779376498800959
chr_402+CDS366,chr_101+CDS335,+,1538,2022,187,0.12158647594278284,0.09248269040553907,4,5,1380,1764,187,0.1355072463768116,0.10600907029478458
chr_402+CDS368,chr_101+CDS336,+,3101,2610,234,0.07545952918413415,0.0896551724137931,9,1,2460,2610,169,0.06869918699186991,0.06475095785440613
chr_402+CDS372,chr_101+CDS338,-,2212,1966,1485,0.6713381555153707,0.7553407934893184,4,8,2046,1578,1070,0.52297165200391,0.6780735107731305
chr_402+CDS375,chr_101+CDS340,+,1941,1415,1102,0.5677485832045337,0.7787985865724382,2,6,1878,1143,873,0.46485623003194887,0.7637795275590551
chr_402+CDS375,chr_101+CDS341,+,1941,2058,108,0.05564142194744977,0.052478134110787174,2,2,1878,2010,108,0.05750798722044728,0.05373134328358209
chr_402+CDS377,chr_101+CDS343,-,2335,2533,1381,0.5914346895074947,0.5452033162258192,4,9,2142,2127,1170,0.5462184873949579,0.5500705218617772
chr_402+CDS379,chr_101+CDS344,-,3364,1914,385,0.11444708680142687,0.20114942528735633,3,1,3252,1914,333,0.10239852398523985,0.17398119122257052
chr_402+CDS380,chr_101+CDS346,+,2349,895,165,0.070242656449553,0.18435754189944134,4,3,2163,741,65,0.03005085529357374,0.08771929824561403
chr_402+CDS384,chr_101+CDS349,-,2155,1831,1027,0.4765661252900232,0.5608956854178044,5,3,1935,1692,988,0.510594315245478,0.5839243498817966
chr_402+CDS386,chr_101+CDS352,+,11979,1952,1952,0.16295183237331998,1.0,4,6,11736,1623,1623,0.1382924335378323,1.0
chr_402+CDS386,chr_101+CDS353,+,11979,799,799,0.06670005843559562,1.0,4,2,11736,726,726,0.061860940695296525,1.0
chr_402+CDS392,chr_101+CDS359,+,2787,1958,1958,0.7025475421600287,1.0,1,3,2787,1794,1794,0.643702906350915,1.0
chr_402+CDS393,chr_101+CDS361,-,1946,3107,417,0.21428571428571427,0.13421306726746057,8,6,1413,2706,110,0.07784854918612881,0.04065040650406504
chr_402+CDS395,chr_101+CDS362,-,1109,1751,302,0.2723174030658251,0.1724728726442033,3,2,993,1668,219,0.22054380664652568,0.13129496402877697
chr_402+CDS396,chr_101+CDS363,-,2908,1312,1312,0.4511691884456671,1.0,7,3,2121,1185,897,0.4229137199434229,0.7569620253164557
chr_402+CDS397,chr_101+CDS365,+,717,1531,526,0.7336122733612274,0.3435662965382103,1,8,717,1035,438,0.6108786610878661,0.42318840579710143
chr_402+CDS399,chr_101+CDS366,+,4494,1230,1230,0.27369826435246997,1.0,5,1,4251,1230,1168,0.2747588802634674,0.9495934959349593
chr_402+CDS399,chr_101+CDS367,+,4494,1365,185,0.04116599910992434,0.13553113553113552,5,4,4251,1119,113,0.026581980710421078,0.10098302055406613
chr_402+CDS402,chr_101+CDS368,+,2502,3041,934,0.3733013589128697,0.30713581058862216,10,3,1419,2910,323,0.22762508809020437,0.11099656357388316
chr_402+CDS402,chr_101+CDS369,+,2502,2462,573,0.2290167865707434,0.23273761169780666,10,3,1419,2292,401,0.28259337561663145,0.174956369982548
chr_402+CDS403,chr_101+CDS370,+,2813,1912,1912,0.679701386420192,1.0,6,3,2508,1743,1506,0.6004784688995215,0.8640275387263339
chr_402+CDS405,chr_101+CDS371,+,766,1597,216,0.2819843342036554,0.13525360050093926,2,3,699,1416,159,0.22746781115879827,0.11228813559322035
chr_402+CDS407,chr_101+CDS374,+,456,2976,210,0.4605263157894737,0.07056451612903226,1,5,456,2712,210,0.4605263157894737,0.07743362831858407
chr_402+CDS409,chr_101+CDS376,-,2583,4272,2583,1.0,0.6046348314606742,4,2,2427,4221,2376,0.9789864029666254,0.5628997867803838
chr_402+CDS411,chr_101+CDS379,+,4086,2370,2370,0.580029368575624,1.0,1,1,4086,2370,2370,0.580029368575624,1.0
chr_402+CDS413,chr_101+CDS381,+,1396,8178,1396,1.0,0.17070188310100268,4,15,1197,7383,1143,0.9548872180451128,0.1548151158065827
chr_402+CDS415,chr_101+CDS381,+,1147,8178,609,0.5309503051438536,0.07446808510638298,3,15,1029,7383,540,0.5247813411078717,0.07314099959366112
chr_402+CDS418,chr_101+CDS384,+,1488,3353,748,0.5026881720430108,0.2230838055472711,1,5,1488,3111,696,0.46774193548387094,0.22372227579556414
chr_402+CDS418,chr_101+CDS385,+,1488,2412,226,0.15188172043010753,0.09369817578772803,1,5,1488,1659,172,0.11559139784946236,0.10367691380349608
chr_402+CDS420,chr_101+CDS388,+,2247,973,973,0.43302180685358255,1.0,10,3,1692,750,493,0.291371158392435,0.6573333333333333
chr_402+CDS421,chr_101+CDS389,-,1823,1328,855,0.4690071311025782,0.6438253012048193,3,3,1716,1212,685,0.3991841491841492,0.5651815181518152
chr_402+CDS424,chr_101+CDS392,+,2389,360,360,0.1506906655504395,1.0,7,1,2007,360,360,0.17937219730941703,1.0
chr_402+CDS424,chr_101+CDS393,+,2389,812,118,0.0493930514859774,0.14532019704433496,7,3,2007,660,118,0.05879422022919781,0.1787878787878788
chr_402+CDS428,chr_101+CDS403,+,1111,1407,608,0.5472547254725473,0.43212508884150674,2,1,1053,1407,608,0.577397910731244,0.43212508884150674
chr_402+CDS430,chr_101+CDS404,-,1882,2863,738,0.39213602550478216,0.25777156828501574,6,12,1551,2214,573,0.3694390715667311,0.2588075880758808
chr_402+CDS433,chr_101+CDS409,+,3981,3521,3391,0.8517960311479528,0.9630786708321499,3,4,3870,3309,3126,0.8077519379844961,0.9446962828649139
chr_402+CDS436,chr_101+CDS410,-,7823,6680,82,0.010481912309855554,0.012275449101796407,9,5,7389,6462,82,0.011097577480037894,0.012689569792633859
chr_402+CDS438,chr_101+CDS414,-,2133,5450,1232,0.5775902484763245,0.22605504587155964,5,5,1914,5175,1092,0.5705329153605015,0.2110144927536232
chr_402+CDS439,chr_101+CDS414,-,1130,5450,1130,1.0,0.20733944954128442,4,5,927,5175,927,1.0,0.1791304347826087
chr_402+CDS440,chr_101+CDS415,+,2389,1336,310,0.1297614064462118,0.23203592814371257,4,2,2193,1275,251,0.11445508435932512,0.19686274509803922
chr_402+CDS441,chr_101+CDS416,-,1161,737,320,0.2756244616709733,0.43419267299864317,1,2,1161,675,320,0.2756244616709733,0.4740740740740741
chr_402+CDS443,chr_101+CDS419,+,1218,636,636,0.5221674876847291,1.0,4,1,1038,636,527,0.5077071290944123,0.8286163522012578
chr_402+CDS444,chr_101+CDS421,+,1047,2992,149,0.14231136580706782,0.04979946524064171,1,3,1047,2874,85,0.08118433619866285,0.029575504523312455
chr_402+CDS445,chr_101+CDS421,+,1892,2992,1422,0.7515856236786469,0.4752673796791444,2,3,1827,2874,1357,0.7427476737821566,0.4721642310368824
chr_402+CDS448,chr_101+CDS424,+,1723,3544,1301,0.75507835171213,0.36709932279909707,2,10,1653,2622,915,0.5535390199637024,0.3489702517162471
chr_402+CDS451,chr_101+CDS425,-,1402,3257,1402,1.0,0.4304574762050967,3,4,1299,3060,1157,0.8906851424172441,0.3781045751633987
chr_402+CDS453,chr_101+CDS426,-,1959,2195,1660,0.8473711077080143,0.7562642369020501,1,2,1959,2139,1604,0.8187850944359367,0.7498831229546518
chr_402+CDS454,chr_101+CDS427,+,838,1021,426,0.5083532219570406,0.41723800195886385,4,3,618,900,279,0.45145631067961167,0.31
chr_402+CDS455,chr_101+CDS428,-,968,985,7,0.007231404958677686,0.007106598984771574,2,2,897,891,7,0.007803790412486065,0.007856341189674524
chr_402+CDS456,chr_101+CDS429,+,970,1230,561,0.5783505154639176,0.4560975609756098,2,1,900,1230,491,0.5455555555555556,0.3991869918699187
chr_402+CDS457,chr_101+CDS432,+,3433,508,508,0.1479755316050102,1.0,4,2,2379,396,334,0.1403951240016814,0.8434343434343434
chr_402+CDS457,chr_101+CDS433,+,3433,1746,226,0.06583163413923682,0.12943871706758306,4,2,2379,1692,226,0.0949978982765868,0.13356973995271867
chr_402+CDS460,chr_101+CDS434,-,2758,1106,999,0.36221899927483686,0.903254972875226,2,2,2628,1035,798,0.3036529680365297,0.7710144927536232
chr_402+CDS463,chr_101+CDS437,+,3579,1006,423,0.1181894383906119,0.42047713717693835,1,7,3579,702,287,0.08018999720592344,0.40883190883190884
chr_402+CDS464,chr_101+CDS438,+,924,1505,924,1.0,0.6139534883720931,2,7,666,1188,455,0.6831831831831832,0.382996632996633
chr_402+CDS466,chr_101+CDS443,-,1653,4430,1013,0.6128251663641864,0.22866817155756208,3,2,1479,4356,839,0.5672751859364435,0.1926078971533517
chr_402+CDS469,chr_101+CDS447,+,1913,1400,90,0.04704652378463147,0.06428571428571428,2,5,1833,1167,90,0.049099836333878884,0.07712082262210797
chr_402+CDS470,chr_101+CDS447,+,1596,1400,382,0.23934837092731828,0.27285714285714285,2,5,1524,1167,382,0.25065616797900264,0.3273350471293916
chr_402+CDS470,chr_101+CDS448,+,1596,2179,79,0.04949874686716792,0.03625516291877008,2,5,1524,1920,79,0.05183727034120735,0.04114583333333333
chr_402+CDS471,chr_101+CDS449,-,2645,1723,1723,0.6514177693761815,1.0,3,2,2538,1626,1626,0.640661938534279,1.0
chr_402+CDS472,chr_101+CDS452,-,1976,1551,490,0.2479757085020243,0.3159252095422308,2,1,1923,1551,490,0.2548101924076963,0.3159252095422308
chr_402+CDS475,chr_101+CDS455,+,1758,1488,438,0.24914675767918087,0.29435483870967744,3,1,1653,1488,438,0.26497277676951,0.29435483870967744
chr_402+CDS476,chr_101+CDS458,-,1458,879,879,0.602880658436214,1.0,5,1,990,879,548,0.5535353535353535,0.6234357224118316
chr_402+CDS477,chr_101+CDS460,-,3464,2080,1772,0.5115473441108545,0.8519230769230769,6,4,3153,1905,1437,0.45575642245480497,0.7543307086614173
chr_402+CDS479,chr_101+CDS461,-,1944,954,111,0.05709876543209876,0.11635220125786164,6,1,1626,954,96,0.05904059040590406,0.10062893081761007
chr_402+CDS481,chr_101+CDS463,-,1379,1847,814,0.5902828136330674,0.4407146724417975,4,4,1203,1659,607,0.5045719035743973,0.36588306208559374
chr_402+CDS483,chr_101+CDS464,+,1903,816,816,0.42879663688912245,1.0,2,1,1857,816,816,0.4394184168012924,1.0
chr_402+CDS484,chr_101+CDS466,+,1276,1095,894,0.700626959247649,0.8164383561643835,3,2,1107,1020,806,0.7280939476061428,0.7901960784313725
chr_402+CDS490,chr_101+CDS470,+,2697,1119,1119,0.41490545050055616,1.0,7,1,2202,1119,1023,0.4645776566757493,0.9142091152815014
chr_402+CDS492,chr_101+CDS472,+,2453,4671,2368,0.965348552792499,0.5069578248769,7,3,2028,4545,1879,0.9265285996055227,0.41342134213421344
chr_402+CDS496,chr_101+CDS474,+,1482,1497,341,0.2300944669365722,0.22778891115564462,1,2,1482,1398,341,0.2300944669365722,0.24391988555078684
chr_402+CDS496,chr_101+CDS475,+,1482,2317,506,0.34143049932523617,0.21838584376348727,1,3,1482,2208,506,0.34143049932523617,0.22916666666666666
chr_402+CDS497,chr_101+CDS475,+,1044,2317,1044,1.0,0.45058264997842035,1,3,1044,2208,1044,1.0,0.47282608695652173
chr_402+CDS501,chr_101+CDS479,+,1908,773,773,0.4051362683438155,1.0,4,2,1752,672,623,0.3555936073059361,0.9270833333333334
chr_402+CDS502,chr_101+CDS480,-,3777,1731,813,0.21525019857029387,0.4696707105719237,1,4,3777,1518,600,0.15885623510722796,0.3952569169960474
chr_402+CDS503,chr_101+CDS483,+,2259,2209,289,0.1279327135900841,0.1308284291534631,1,2,2259,2109,264,0.11686586985391766,0.1251778093883357
chr_402+CDS504,chr_101+CDS483,+,2046,2209,705,0.34457478005865105,0.3191489361702128,10,2,1467,2109,584,0.39809134287661896,0.27690848743480323
chr_402+CDS505,chr_101+CDS484,-,1107,2301,1107,1.0,0.4810951760104302,1,3,1107,2172,978,0.8834688346883469,0.45027624309392267
chr_402+CDS511,chr_101+CDS490,+,1733,2994,1339,0.7726485862665897,0.44722778891115567,2,8,1671,2223,1031,0.6169958108916817,0.4637876743139901
chr_402+CDS512,chr_101+CDS491,-,1506,1643,1291,0.8572377158034529,0.7857577601947656,1,6,1506,1302,1113,0.7390438247011952,0.8548387096774194
chr_402+CDS520,chr_101+CDS498,-,7301,1087,671,0.09190521846322422,0.6172953081876725,6,4,6999,924,617,0.08815545077868267,0.6677489177489178
chr_402+CDS520,chr_101+CDS499,-,7301,1057,1057,0.14477468839884947,1.0,6,6,6999,663,563,0.08044006286612373,0.8491704374057315
chr_402+CDS520,chr_101+CDS500,-,7301,3351,3278,0.4489795918367347,0.9782154580722172,6,11,6999,2688,2602,0.3717673953421917,0.9680059523809523
chr_402+CDS521,chr_101+CDS503,+,5856,1249,1249,0.21328551912568305,1.0,3,2,5736,1194,1194,0.20815899581589958,1.0
chr_402+CDS522,chr_101+CDS506,+,867,3014,867,1.0,0.28765759787657597,3,2,543,2943,543,1.0,0.18450560652395515
chr_402+CDS528,chr_101+CDS508,+,2558,521,521,0.20367474589523066,1.0,2,4,2499,369,369,0.14765906362545017,1.0
chr_402+CDS528,chr_101+CDS509,+,2558,1647,1030,0.40265832681782643,0.6253794778384942,2,1,2499,1647,971,0.38855542216886757,0.5895567698846388
chr_402+CDS528,chr_102+CDS524,+,2558,1599,333,0.13017982799061767,0.20825515947467166,2,1,2499,1599,333,0.1332533013205282,0.20825515947467166
